country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","27-03-2026 08:00:00",28.3153,76.9143,CO,19,46,30
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","27-03-2026 08:00:00",30.7057778,76.8531805555555,NO2,23,25,24
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","27-03-2026 08:00:00",29.432304,76.972765,PM10,94,147,113
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","27-03-2026 08:00:00",29.536400,75.015800,PM2.5,55,98,73
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","27-03-2026 08:00:00",29.536400,75.015800,NH3,8,24,15
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","27-03-2026 08:00:00",29.536400,75.015800,OZONE,9,66,21
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","27-03-2026 08:00:00",29.027200,77.062100,NO2,12,13,12
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","27-03-2026 08:00:00",29.027200,77.062100,OZONE,25,26,26
India,Haryana,Jind,"Police Lines, Jind - HSPCB","27-03-2026 08:00:00",29.307814,76.337619,PM10,44,96,65
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","27-03-2026 08:00:00",29.8006,76.4155,PM2.5,38,132,61
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","27-03-2026 08:00:00",29.8006,76.4155,PM10,47,128,72
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","27-03-2026 08:00:00",29.8006,76.4155,OZONE,5,15,7
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","27-03-2026 08:00:00",28.4227,77.0667,OZONE,10,46,11
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","27-03-2026 08:00:00",29.140560,75.744941,PM2.5,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","27-03-2026 08:00:00",29.140560,75.744941,PM10,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","27-03-2026 08:00:00",29.140560,75.744941,OZONE,NA,NA,NA
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","27-03-2026 08:00:00",28.422681,77.148944,CO,12,42,24
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","27-03-2026 08:00:00",28.422681,77.148944,OZONE,14,94,18
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","27-03-2026 08:00:00",28.4227,77.0667,SO2,5,11,8
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","27-03-2026 08:00:00",16.172806,75.659694,NH3,1,1,1
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","27-03-2026 08:00:00",12.9352049,77.6814488,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","27-03-2026 08:00:00",12.9352049,77.6814488,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","27-03-2026 08:00:00",12.9352049,77.6814488,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","27-03-2026 08:00:00",12.9352049,77.6814488,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","27-03-2026 08:00:00",12.9756843,77.5660749,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","27-03-2026 08:00:00",13.029152,77.585901,PM2.5,42,96,69
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","27-03-2026 08:00:00",13.029152,77.585901,PM10,81,124,102
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","27-03-2026 08:00:00",12.920984,77.584908,SO2,6,15,10
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","27-03-2026 08:00:00",12.7816279,77.6299145,PM2.5,40,80,62
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","27-03-2026 08:00:00",12.7816279,77.6299145,SO2,23,24,23
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","27-03-2026 08:00:00",12.990328,77.5431385,CO,8,26,15
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","27-03-2026 08:00:00",13.0246342,77.5080115,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","27-03-2026 08:00:00",12.917348,77.622813,SO2,3,7,5
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","27-03-2026 08:00:00",12.889250,74.853000,NO2,7,10,9
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","27-03-2026 08:00:00",12.889250,74.853000,NH3,2,3,2
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","27-03-2026 08:00:00",12.21041,76.37376,NH3,2,6,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","27-03-2026 08:00:00",12.21041,76.37376,CO,8,50,20
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","27-03-2026 08:00:00",12.21041,76.37376,OZONE,11,93,11
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","27-03-2026 08:00:00",12.733409,77.298051,NO2,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","27-03-2026 08:00:00",12.733409,77.298051,OZONE,20,59,27
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","27-03-2026 08:00:00",30.1480566,77.2893471,PM2.5,78,347,126
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","27-03-2026 08:00:00",30.1480566,77.2893471,CO,29,52,35
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","27-03-2026 08:00:00",30.1480566,77.2893471,OZONE,8,34,11
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","27-03-2026 08:00:00",34.06313,74.96017,PM2.5,6,18,11
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","27-03-2026 08:00:00",34.066206,74.819820,PM10,20,34,24
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","27-03-2026 08:00:00",23.80569,86.44268,SO2,2,36,26
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","27-03-2026 08:00:00",23.707909,86.414670,NH3,3,3,3
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","27-03-2026 08:00:00",23.707909,86.414670,OZONE,2,45,3
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","27-03-2026 08:00:00",16.172806,75.659694,NO2,11,12,12
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","27-03-2026 08:00:00",17.336318,76.847397,CO,34,78,46
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","27-03-2026 08:00:00",15.347630,76.181767,PM10,36,83,51
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","27-03-2026 08:00:00",12.415911,75.735050,SO2,6,7,7
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","27-03-2026 08:00:00",15.459706,75.008381,PM2.5,38,121,72
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","27-03-2026 08:00:00",15.459706,75.008381,PM10,46,128,88
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","27-03-2026 08:00:00",15.459706,75.008381,NO2,28,29,28
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","27-03-2026 08:00:00",15.459706,75.008381,NH3,7,7,7
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","27-03-2026 08:00:00",17.930306,77.482194,SO2,NA,NA,NA
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","27-03-2026 08:00:00",17.930306,77.482194,CO,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","27-03-2026 08:00:00",11.55358,76.55521,SO2,3,8,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","27-03-2026 08:00:00",12.415911,75.735050,OZONE,1,6,3
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","27-03-2026 08:00:00",23.210494,77.425409,PM10,39,144,64
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","27-03-2026 08:00:00",23.210494,77.425409,NO2,24,46,33
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","27-03-2026 08:00:00",23.233584,77.400574,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","27-03-2026 08:00:00",23.233584,77.400574,CO,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","27-03-2026 08:00:00",23.233584,77.400574,OZONE,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","27-03-2026 08:00:00",26.203442,78.193251,PM2.5,12,216,95
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","27-03-2026 08:00:00",26.203442,78.193251,NO2,36,116,74
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","27-03-2026 08:00:00",26.203442,78.193251,SO2,16,30,22
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","27-03-2026 08:00:00",26.203442,78.193251,CO,24,139,51
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","27-03-2026 08:00:00",26.259242,78.216432,PM10,56,401,168
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","27-03-2026 08:00:00",26.200388,78.147714,PM10,46,325,150
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","27-03-2026 08:00:00",22.7084,75.8815,PM10,28,91,46
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","27-03-2026 08:00:00",23.142888,79.916147,PM10,32,146,77
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","27-03-2026 08:00:00",23.142888,79.916147,NO2,9,110,36
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","27-03-2026 08:00:00",23.168606,79.932247,SO2,21,47,36
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","27-03-2026 08:00:00",23.218135,79.957770,NH3,4,6,5
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","27-03-2026 08:00:00",23.218135,79.957770,OZONE,12,12,12
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","27-03-2026 08:00:00",23.50016,80.23284,PM10,37,169,77
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-03-2026 08:00:00",11.875000,75.373200,CO,19,22,20
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","27-03-2026 08:00:00",8.8787,76.6073,CO,13,17,15
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","27-03-2026 08:00:00",10.532400,76.215900,NO2,8,10,9
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","27-03-2026 08:00:00",10.532400,76.215900,SO2,1,1,1
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","27-03-2026 08:00:00",23.264759,77.381568,NO2,19,66,34
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","27-03-2026 08:00:00",23.210494,77.425409,PM2.5,13,90,35
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","27-03-2026 08:00:00",22.7289,75.8076,SO2,2,4,3
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","27-03-2026 08:00:00",22.4310,75.5213,PM2.5,17,92,43
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","27-03-2026 08:00:00",22.4310,75.5213,PM10,58,122,85
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","27-03-2026 08:00:00",22.4310,75.5213,OZONE,8,49,30
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","27-03-2026 08:00:00",22.6780,75.8559,PM2.5,25,89,49
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","27-03-2026 08:00:00",22.6780,75.8559,SO2,30,39,32
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","27-03-2026 08:00:00",16.802639,75.722694,NH3,3,4,4
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","27-03-2026 08:00:00",10.073232,76.302765,PM10,67,78,72
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","27-03-2026 08:00:00",10.073232,76.302765,OZONE,13,15,14
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-03-2026 08:00:00",11.875000,75.373200,NH3,2,2,2
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","27-03-2026 08:00:00",23.50016,80.23284,OZONE,11,129,41
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","27-03-2026 08:00:00",24.2613009,80.7231783,SO2,15,18,17
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","27-03-2026 08:00:00",24.2613009,80.7231783,CO,30,48,30
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","27-03-2026 08:00:00",23.838586,78.759431,NH3,2,4,3
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","27-03-2026 08:00:00",23.838586,78.759431,SO2,4,13,7
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","27-03-2026 08:00:00",23.8640158,78.80289321,SO2,2,5,3
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","27-03-2026 08:00:00",22.624758,75.675238,OZONE,46,80,57
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","27-03-2026 08:00:00",23.838586,78.759431,PM10,39,122,68
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","27-03-2026 08:00:00",22.624758,75.675238,NH3,14,15,14
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","27-03-2026 08:00:00",24.58434363,80.8549414,SO2,19,26,21
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","27-03-2026 08:00:00",24.58434363,80.8549414,CO,16,50,32
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","27-03-2026 08:00:00",24.108970,82.645580,NH3,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","27-03-2026 08:00:00",23.1633321,75.800225,CO,16,48,24
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","27-03-2026 08:00:00",19.10122,74.73339,PM10,43,114,82
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","27-03-2026 08:00:00",19.10122,74.73339,SO2,1,7,3
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","27-03-2026 08:00:00",19.10122,74.73339,OZONE,10,112,22
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","27-03-2026 08:00:00",20.719516,77.000253,NO2,5,82,29
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","27-03-2026 08:00:00",20.719516,77.000253,OZONE,4,94,25
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","27-03-2026 08:00:00",19.2157840,73.1997810,NH3,2,8,3
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","27-03-2026 08:00:00",19.2157840,73.1997810,OZONE,7,83,15
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","27-03-2026 08:00:00",20.9402359,77.7895248,PM2.5,36,72,54
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","27-03-2026 08:00:00",20.9402359,77.7895248,PM10,61,111,85
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","27-03-2026 08:00:00",19.065931,72.862131,CO,6,13,9
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","27-03-2026 08:00:00",19.23241,72.86895,OZONE,9,60,32
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","27-03-2026 08:00:00",19.2243333,72.8658113,NH3,1,7,3
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","27-03-2026 08:00:00",18.9767,72.8380,PM2.5,26,85,59
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","27-03-2026 08:00:00",18.9767,72.8380,NH3,4,23,9
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","27-03-2026 08:00:00",19.0364585,72.8954371,PM2.5,2,20,9
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","27-03-2026 08:00:00",19.0364585,72.8954371,NO2,21,82,38
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","27-03-2026 08:00:00",19.10078,72.87462,PM2.5,47,298,102
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","27-03-2026 08:00:00",19.10078,72.87462,PM10,56,204,108
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","27-03-2026 08:00:00",19.192056,72.9585188,OZONE,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","27-03-2026 08:00:00",16.6870449,74.2505872,PM2.5,47,80,65
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","27-03-2026 08:00:00",16.6870449,74.2505872,PM10,46,76,63
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","27-03-2026 08:00:00",16.6870449,74.2505872,OZONE,15,64,20
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","27-03-2026 08:00:00",16.7143745,74.2426398,CO,3,10,7
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","27-03-2026 08:00:00",18.39963,76.57452,PM2.5,44,134,89
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","27-03-2026 08:00:00",18.1023399,73.4783687,NH3,2,8,7
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","27-03-2026 08:00:00",18.1023399,73.4783687,CO,24,46,33
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","27-03-2026 08:00:00",20.9402359,77.7895248,OZONE,5,80,8
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","27-03-2026 08:00:00",20.939198,77.765701,PM2.5,32,79,55
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","27-03-2026 08:00:00",20.939198,77.765701,NO2,3,40,15
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","27-03-2026 08:00:00",20.939198,77.765701,SO2,22,68,29
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","27-03-2026 08:00:00",20.939198,77.765701,OZONE,2,70,10
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","27-03-2026 08:00:00",19.863756,75.321188,CO,18,62,29
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","27-03-2026 08:00:00",19.16485,73.23409,PM10,52,120,92
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","27-03-2026 08:00:00",19.16485,73.23409,NH3,3,7,5
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","27-03-2026 08:00:00",19.309073,73.057223,SO2,4,17,10
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","27-03-2026 08:00:00",19.962900,79.298714,SO2,20,32,27
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","27-03-2026 08:00:00",19.962900,79.298714,CO,20,35,23
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","27-03-2026 08:00:00",20.918946,74.776388,SO2,4,27,13
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","27-03-2026 08:00:00","19.2268427 ","73.0788456 ",PM2.5,17,42,27
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","27-03-2026 08:00:00",19.854616,75.905894,PM2.5,37,82,55
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","27-03-2026 08:00:00",19.854616,75.905894,SO2,1,7,2
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","27-03-2026 08:00:00",19.25292,73.142019,NO2,36,37,36
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","27-03-2026 08:00:00",19.192056,72.9585188,CO,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","27-03-2026 08:00:00",19.296481,72.840923,OZONE,54,57,55
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","27-03-2026 08:00:00",19.053536,72.84643,CO,13,109,38
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","27-03-2026 08:00:00",19.16485,73.23409,OZONE,9,101,11
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","27-03-2026 08:00:00",19.0243902,73.0406721,NO2,12,42,26
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","27-03-2026 08:00:00",19.0243902,73.0406721,CO,25,68,36
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","27-03-2026 08:00:00",19.0243902,73.0406721,OZONE,7,100,8
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","27-03-2026 08:00:00",19.1878657,72.8304069,CO,14,80,22
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","27-03-2026 08:00:00",19.1750,72.9419,PM10,49,114,84
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","27-03-2026 08:00:00",18.897756,72.813320,NO2,24,145,54
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","27-03-2026 08:00:00",18.897756,72.813320,NH3,5,8,6
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","27-03-2026 08:00:00",19.060498,72.923356,PM2.5,31,89,58
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","27-03-2026 08:00:00",19.000083,72.813993,NO2,19,96,36
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","27-03-2026 08:00:00",19.000083,72.813993,NH3,4,6,4
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","27-03-2026 08:00:00",19.000083,72.813993,OZONE,27,81,57
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","27-03-2026 08:00:00",19.047000,72.874600,SO2,1,5,1
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","27-03-2026 08:00:00",19.1653323,72.922099,CO,23,43,29
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","27-03-2026 08:00:00",19.0863,72.8888,CO,10,25,16
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","27-03-2026 08:00:00",19.19709,72.82204,PM2.5,5,98,47
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","27-03-2026 08:00:00",19.19709,72.82204,NO2,35,99,52
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","27-03-2026 08:00:00",18.96702,72.84214,PM2.5,33,73,53
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","27-03-2026 08:00:00",19.1878657,72.8304069,SO2,6,24,13
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","27-03-2026 08:00:00",21.143383,79.048912,CO,18,63,23
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","27-03-2026 08:00:00",19.173852,77.296291,PM2.5,59,99,86
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","27-03-2026 08:00:00",19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","27-03-2026 08:00:00",20.021503,73.813844,PM10,87,144,111
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","27-03-2026 08:00:00",20.021503,73.813844,NO2,2,23,11
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","27-03-2026 08:00:00",20.021503,73.813844,SO2,1,71,13
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","27-03-2026 08:00:00",20.021503,73.813844,OZONE,4,103,39
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","27-03-2026 08:00:00",21.152875,79.0517531,OZONE,3,39,12
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","27-03-2026 08:00:00",21.143383,79.048912,PM2.5,63,136,98
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","27-03-2026 08:00:00",21.143383,79.048912,NH3,4,4,4
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","27-03-2026 08:00:00",19.950220,73.731480,SO2,3,24,11
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","27-03-2026 08:00:00",19.950220,73.731480,OZONE,19,83,28
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","27-03-2026 08:00:00",19.9591346,73.7788008,PM2.5,58,176,87
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","27-03-2026 08:00:00",19.10861,72.83622,PM10,28,102,59
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","27-03-2026 08:00:00",19.10861,72.83622,NH3,6,6,6
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","27-03-2026 08:00:00",18.9942180,72.8158167,PM10,11,282,89
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","27-03-2026 08:00:00",19.083694,72.920967,NO2,16,37,26
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","27-03-2026 08:00:00",19.205800,72.868200,NO2,36,36,36
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","27-03-2026 08:00:00",19.205800,72.868200,OZONE,14,15,15
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","27-03-2026 08:00:00",19.0632143,72.8456324,NO2,1,60,22
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","27-03-2026 08:00:00",18.910000,72.820000,CO,61,79,65
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","27-03-2026 08:00:00",18.573040,73.927715,NO2,23,148,84
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","27-03-2026 08:00:00",18.573040,73.927715,CO,2,101,82
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","27-03-2026 08:00:00",18.536457,73.805454,NO2,7,51,22
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","27-03-2026 08:00:00",18.536457,73.805454,OZONE,12,44,18
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","27-03-2026 08:00:00",18.547056,73.826908,SO2,2,8,4
